en,vi
Recovery and post op are the same.,Chăm sóc hậu phẫu giống nhau giữa 2 nhóm.
"Results: During this time, we operated 897 cases (36.15%) of peritonitis of appendix/2481 cases appendicitis, LA 743 cases (82.83%; conversion 93 cases, 12.51%), OA 154 cases (18.74%).","Kết quả: Trong thời gian trên, chúng tôi ghi nhận 2481 trường hợp viêm ruột thừa được phẫu thuật, trong đó có 897 (36,15%) trường hợp viêm phúc mạc. Chỉ tính viêm phúc mạc, phẫu thuật nội soi là 743 trường hợp, chiếm tỉ lệ 82,83% (chuyển mổ mở là 93 trường hợp, chiếm tỉ lệ 12,51%); mổ mở là 154 trường hợp, chiếm tỉ lệ 18,74% (viêm phúc mạc 73, apxe 81)."
Variabilities LA OA p Time of procedure (minute) 70.38 (30 - 100) 65 (30 - 140) 0.08 Morbidity 3.09% (23/743) 4.54% (7/154) 0.36 Reoperation 0.26% (2/743) 1.29% (2/154) 0.08 Pain post-op using to antalgic injection 2.2 days (1 - 3) 3.3 days (2 - 4) 0.09 Middle time of hospital stay in post-op.,"Kết quả Mổ NS Mổ mở p Thời gian mổ trung bình (phút) 70,38 (30-100) 65 (30-140) 0,08 Biến chứng * 3,09% (23/7 43) 4,54% (7/1 54) 0,36 Mổ lại * 0,26% (2/7 43) 1,29% (2/1 54) 0,08 Thời gian TB phải chích thuốc giảm đau sau mổ 2,2 ngày (1-3) 3,3 ngày (2-4) 0,09 Thời gian nằm viện TB sau mổ 4,3 ngày (2-38) 5 ngày (3-25) 0,08 Kết luận: Mặc dù thời gian mổ dài hơn, tốn kém nhiều, mổ nội soi có lợi hơn mổ mở nhờ ít biến chứng, ít đau, sẹo nhỏ, nằm viện ngắn."
"For the tumor grading, grade 1 is 64%; grade 2 is 28%; grade 3 is 8% and grade 4 is 0%.","Tỷ lệ các độ mô học 1, 2, 3, 4 của UTBMTBV tương ứng là 64%; 28%; 8%; 0%."
Results and Conclusions: Ages are ranged from 13 to 84; mean age is 65.17; the group of more than 50 years old counted for 90%.,"Kết quả và kết luận: Tuổi của bệnh nhân (BN) thấp nhất là 13, cao nhất là 84, tuổi trung bình là 65,17; nhóm tuổi > 50 chiếm 90%."
There were 88.3% of patients come to hospital due to the tumor on his / her lips.,"Có 88,3% số BN vào viện vì khối u môi."
Average time from getting disease to be diagnosed is 19.4 months.,"Thời gian bị bệnh trung bình là 19,4 tháng."
The rates of squamous cell carcinoma is 83.3%; basal cell carcinoma is 10%; adenoma carcinoma is 5% and malignant melanoma is 1.7%.,"Ung thư biểu mô tế bào vảy (UTBMTBV): 83,3%; ung thư biểu mô tế bào đáy (UTBMTBĐ): 10%; ung thư biểu mô tuyến (UTBMT): 5,0%; u hắc tố ác tính: 1,7%."
"Data was collected by face-to-face interviewed using structured questionnaires. Results: the percentage of pupils participating in fighting in the last six months was 13.2%, bringing weapons to class was 5.9%, and insulting and cursing was 36.9%.","Thông tin được thu thập bằng phỏng vấn trực tiếp mặt đối mặt các em học sinh sử dụng bộ câu hỏi soạn sẵn.Kết quả: Tỉ lệ học sinh tham gia đánh nhau trong 6 tháng trước điều tra là 13,2%, mang vũ khi tới trường 5,9%, đe doạ HS khác 12,2% và mắng chửi nhau là 36,9%."
"The percentage of pupils having correct knowledge on school violence was low, ranging from 3 - 8.7%.","Tỷ lệ HS có kiến đúng về BLHĐ rất thấp chỉ từ 3% đến 8,7%."
"Personal characteristics, situation of family, school and neighbourhood were related to violent behaviours of pupils.","Các đặc tính cá nhân, gia đình, nhà trường và xã hội đều có liên quan rất lớn đến hành vi bạo lực của HS."
"The percentage of pupils being performed violence, having relatives who perform violence, or having friends who perform violence was 1.9, 1.4 and 2.1 times higher than that of those being not performed violence, having relatives who do not perform violence, or having friends who do not perform violence, respectively. Conclusion: The percentage of pupils performed violence in Le Lai junior high school was high and there were relationship between pupils' situation of family, school and neibourhood with violent behaviours of pupils.","Đặc biệt, tỷ lệ học sinh đã từng bị bạo lực, gia đình có sử dụng bạo lực, hay bạn bè có sử dụng bạo lực có hành vi bạo lực cao gấp 1,9 lần, 1,4 lần, hay 2,1 lần so với những học sinh chưa từng bị bạo lực, gia đình không sử dụng sử dụng bạo lực hay bạn bè không sử dụng bạo lực 2,1 lần.Kết luận: Tỷ lệ học sinh có hành vi bạo lực tại trường THCS Lê Lai là khá cao và có mối liên quan giữa các yếu tố gia đình, nhà trường và xã hội lên hành vi BLHĐ của HS."
"Materials and methods: All the patients treated by endovascular intervention for AVMs at Cho Ray hospital from June 2014 to December 2016, 30 patients with brain AVMs were treated by endovascular intervention. The techniques for treatment of AVMs include cerebral angiography diagnosis, transarterial approach to the nidus of AVMs by a microcatheter, embolization was performed with Onyx, n-BCA, PHIL or coils.","Đối tượng và phương pháp: Bệnh nhân (BN) được can thiệp nội mạch điều trị dị dạng động tĩnh mạch não tại bệnh viện Chợ Rẫy từ tháng 06/2014 đến tháng 12/2016, với kỹ thuật thực hiện: chụp mạch mạch xoá nền xác định dị dạng động tĩnh mạch não, tiếp cận ống thông qua đường động mạch đến ổ dị dạng và tiến hành thuyên tắc bang các vật liệu thuyên tắc như onyx, n-BCA, PHIL hay coils."
"The efficacy and safety were evaluated by variants: complete occlusion, partial embolization rates, procedural success rate, clinical improvement, procedural complication.","Hiệu quả và độ an toàn được đánh giá dựa vào các biến: tắc hoàn toàn, tăc bán phần ổ dị dạng, tỉ lệ thành công thủ thuật, cải thiện lâm sàng, biến chứng thủ thuật."
"Results: In 30 patients were performed with 55 feeding pedicles embolized, ranging from 1 to 3 per patient Average estimated size reduction was 73%.","Kết quả: Với 30 bệnh nhân, thủ thuật với tắc 55 cuống động mạch nuôi, từ 1-3 cuống nuôi cho một bệnh nhân. Giảm kích thước trung bình của ổ dị dạng đạt 73%."
"Total obliteration was achieved in 11 patients (36.7%), the average diameter of large AVMs were decreased less than 3 cm with 76.7% and partial embolization was followed by surgery and by radiosurgery.","Tăc hoàn toàn ổ dị dạng đạt 11 bệnh nhân (36,7%), giảm kích thước ổ dị dạng dưới 3 cm đối với những AVM lớn đạt 76,7% và tắc bán phẫn AVM sau đó được theo dõi bắc cấu bởi phẫu thuật hay xạ trị."
"Complications occurred in 2 patients with neurological deficit in 1 patient (3.3%), cerebral hemorrhage after embolization in 1 patient (3.3%), mortality (0%).","Biến chứng gặp trong 2 bệnh nhân với 1 trường hợp có thiếu hụt thần kinh và một trường xuất huyết não (3,3%), không có trường hợp nào tử vong."
The result of arteriovenous graft with ptfe prothesis for hemodialysis at the people’s hospital 115,Kết quả đặt mạch máu nhân tạo bằng ptfe để chạy thận nhân tạo tại bệnh viện nhân dân 115
"100% cases followed by an upper arm straight graft (Brachial artery - basilic vein) with synthetic material polytetrafluoroethylene (PTFE), majority of patients under local anesthesia.","100% các bệnh nhân chúng tôi đặt Graff kiểu thẳng ở cánh tay (giữa động mạch cánh tay và tĩnh mạch nền), với chất liệu Graff bằng PTFE, vô cảm là tê đám rối và tê tại chỗ."
"1 patient with 9 months to use, 2 patients with 2 years to use, other patients used good now.","Thời hạn sử dụngGraff: 1bệnh nhân chỉ dùng 9 tháng, 2 bệnh nhân dùng 2 năm, các bệnh nhân khác sử dụng cho tới nay đều tốt."
Treatment with hemodialysis is common now in Vietnam.,Việc điều trị bằng chạy thận nhân tạo vẫn chiếm tỷ lệ cao nhất hiện nay tại Việt Nam.
Reason of fail with classic AVF is sclerosed veins and thrombus.,Nguyên nhân thất bại với mổ tạo lỗ dò kinh điển chủ yếu do xơ hẹp tĩnh mạch và thrombus.
"During the past 10 years, paediatric regional blocks have been used increasingly because of the appreciation that children do feel pain.","Trong 10 năm qua, gây tê vùng cho trẻ em đã được áp dụng rộng rãi hơn do đánh giá đúng vấn đề vô cảm trẻ em."
"Caudal anesthesia is the most commonly applied locoregional technique in paediatric surgery, due to it is easy to perform, safe and effective.","Được xem như một thủ thuật dễ thực hiện nhưng an toàn và có hiệu quả, gây tê khoang xương cùng là loại gây tê vùng áp dụng phổ biến nhất trong phẫu thuật nhi."
The satisfaction of clients with examining and treating process of the department of examination in the hospital of tropical diseases in hochiminh city in 2010,Sự hài lòng của khách hàng với quy trình khám chữa bệnh tại khoa khám bệnh bệnh viện bệnh nhiệt đới thành phố hồ chí minh năm 2010
Introduction: One of the criterions for assessing the hospital quality is according to the satisfaction of patients.,Đặt vấn đề: Một trong những tiêu chí đánh giá chất lượng của bệnh viện là dựa trên sự hài lòng của khách hàng - bệnh nhân.
That will promote hospital quality services to patients basing on their real requirements. Objective: The study aims to surveys the rate of patient satisfaction with examining and treating process of the Department of Examination in the Hospital of Tropical diseases in HCM city in 2010.Method: A cross-sectional study was conducted on 355 clients.,"Phương pháp: Nghiên cứu cắt ngang mô tả khảo sát trên 355 khách hàng - bệnh nhân đến khám tại khoa khám bệnh, bệnh viện Nhiệt Đới trong tháng 05/2010."
"The information on demographic and satisfaction of patients were collected by face to face interviewed using a structured questionaire. Results: There were approximately 98% of participants satisfied with the hospital, in general.","Các thông tin về nhân khẩu học và sự hài lòng được thu thập bằng bộ cẩu hỏi phỏng vấn trực tiếp mặt đối mặt.Kết quả: Tỷ lệ khách hàng - bệnh nhân hài lòng với hoạt động của khoa khám chữa bệnh đạt 98%, trong đó khâu Khám bệnh có tỷ lệ hài lòng cao nhất 94,9%; ngược lại khâu Tiếp nhận có tỷ lệ hài lòng thấp nhất 72,4%."
"The percentage of clients satisfied with the treating counter was the highest with 94.9% and with reception counter was the lowest with 72.4%. Conclusions: The percentage of clients' satisfaction with examining and treating process of the Department of Examination in the Hospital of Tropical diseases was rather high, mainly with medical staff's attitude.","Kết luận: Tỷ lệ khách hàng - bệnh nhân hài lòng với quy trình khám chữa bệnh của khoa Khám bệnh bệnh viện Nhiệt Đới là khá cao, chủ yếu là về thái độ của nhân viên y tế tại đây."
"However, the way to organize work stages and the layout of functional rooms was not suitable and favourable to patients along with medical staff.","Tuy nhiên, cách tổ chức các khâu công việc cũng như bố trí các phòng chức năng vẫn chưa thực sự hợp lý và thuận lợi cho khách hàng lẫn nhân viên y tế."
Conclusions: Ratio of completed in-patient malnutrition screening in 2020 was high but not exact enough.,"Kết luận: Tỉ lệ hoàn thành phiếu tầm soát nguy cơ SDD cho BN nội trú năm 2020 cao nhưng tính chính xác chưa tốt, tỉ lệ ghi mã số chế độ ăn và tình trạng ăn uống của BN còn thấp."
It is necessary to train and control of malnutrition screening and to implement nutrition supports for in-patients.,Cần có kế hoạch tái huấn luyện và kiểm tra việc đánh giá và hỗ trợ dinh dưỡng cho bệnh nhân nội trú.
